game_id,season_year,model_prob_home,implied_home,decimal_home,decimal_away,home_win
22501140,2025-26,0.6473588658913444,0.3181818181818182,3.0,1.4,1
22501133,2025-26,0.6323147133101978,0.6157635467980296,1.56,2.5,1
22501138,2025-26,0.5684463157441159,0.3984962406015038,2.4,1.59,0
22501142,2025-26,0.5579882566324269,0.3984962406015038,2.4,1.59,0
22501131,2025-26,0.5279495905812424,0.5169712793733681,1.85,1.98,0
22501129,2025-26,0.5913790374558834,0.9049773755656109,1.05,10.0,1
22501130,2025-26,0.5661825055627852,0.4573643410852713,2.1,1.77,1
22501123,2025-26,0.5637140931159073,0.8910386965376783,1.07,8.75,1
22501122,2025-26,0.6249928403348273,0.10037878787878789,9.5,1.06,0
22501124,2025-26,0.5661720844520771,0.9090909090909092,1.05,10.5,1
22501126,2025-26,0.5424660136845565,0.08713692946058092,11.0,1.05,0
22501125,2025-26,0.5466959864778713,0.14809960681520315,6.5,1.13,0
22501120,2025-26,0.5429469748209432,0.893743793445879,1.07,9.0,1
22501121,2025-26,0.6633911154226209,0.5569948186528497,1.71,2.15,1
22501127,2025-26,0.5721222826905468,0.28118393234672306,3.4,1.33,0
22501128,2025-26,0.6240283858158809,0.35406698564593303,2.7,1.48,1
22501116,2025-26,0.6006137539078452,0.7590132827324478,1.27,4.0,1
22501114,2025-26,0.5383483918972626,0.6735159817351598,1.43,2.95,1
22501119,2025-26,0.6371005220209659,0.38118811881188114,2.5,1.54,0
22501118,2025-26,0.5719189402241995,0.7017543859649122,1.36,3.2,1
22501117,2025-26,0.4670311403421345,0.21328671328671328,4.5,1.22,0
22501115,2025-26,0.5928874157842442,0.5655526992287918,1.69,2.2,1
22501107,2025-26,0.5431809463922459,0.3759213759213759,2.54,1.53,0
22501105,2025-26,0.5732044267931051,0.1127348643006263,8.5,1.08,0
22501109,2025-26,0.6350263014645932,0.625,1.53,2.55,0
22501106,2025-26,0.5912009880666629,0.3614457831325302,2.65,1.5,0
22501113,2025-26,0.50404083179828,0.14122137404580154,6.75,1.11,0
22501112,2025-26,0.6187910351579021,0.08713692946058092,11.0,1.05,0
22501003,2025-26,0.6806109617145303,0.11991199119911991,8.0,1.09,0
22501108,2025-26,0.5027855896785633,0.8682634730538923,1.1,7.25,0
22501110,2025-26,0.6836639153947527,0.9128630705394192,1.05,11.0,1
22501100,2025-26,0.6062981594550151,0.10625620655412116,9.0,1.07,0
22500652,2025-26,0.596183875832236,0.5655526992287918,1.69,2.2,1
22501102,2025-26,0.6041188344146324,0.4895287958115184,1.95,1.87,1
22501103,2025-26,0.5814959557364211,0.5324675324675325,1.8,2.05,1
22501101,2025-26,0.5277786380442326,0.5569948186528497,1.71,2.15,1
22501104,2025-26,0.5860565595932937,0.6385542168674698,1.5,2.65,0
22501099,2025-26,0.641606974860046,0.5655526992287918,1.69,2.2,1
22501095,2025-26,0.5251491380458153,0.2887931034482759,3.3,1.34,0
22501093,2025-26,0.5819665888373677,0.14122137404580154,6.75,1.11,0
22501098,2025-26,0.6664076948524431,0.893743793445879,1.07,9.0,1
22501094,2025-26,0.5835200028533698,0.9202453987730062,1.04,12.0,1
22501091,2025-26,0.5313216330356839,0.4675324675324676,2.05,1.8,1
22501092,2025-26,0.6308025037001124,0.5,1.91,1.91,1
22501096,2025-26,0.6158321776914955,0.08713692946058092,11.0,1.05,0
22501097,2025-26,0.5722640253334562,0.8468834688346885,1.13,6.25,1
22501086,2025-26,0.5343261000690251,0.5569948186528497,1.71,2.15,1
22501087,2025-26,0.6080239411972475,0.8766968325791855,1.09,7.75,1
22501088,2025-26,0.5809732483530935,0.3181818181818182,3.0,1.4,0
22501090,2025-26,0.5662796959556851,0.8258258258258259,1.16,5.5,1
22501083,2025-26,0.5239114496168024,0.22586520947176686,4.25,1.24,1
22501084,2025-26,0.6719439422057479,0.5169712793733681,1.85,1.98,1
22501085,2025-26,0.4911013245491496,0.5,1.91,1.91,0
22501082,2025-26,0.48056529131956066,0.14809960681520315,6.5,1.13,0
22501089,2025-26,0.6026664386173358,0.7465618860510805,1.29,3.8,1
22501076,2025-26,0.5688294266704417,0.09502262443438915,10.0,1.05,0
22501081,2025-26,0.6534169191062726,0.8963178294573644,1.07,9.25,1
22501080,2025-26,0.5707042800615568,0.546875,1.74,2.1,0
22501078,2025-26,0.46538685789631884,0.872093023255814,1.1,7.5,1
22501077,2025-26,0.5493127514720249,0.645933014354067,1.48,2.7,0
22501079,2025-26,0.5852295236970794,0.40954773869346733,2.35,1.63,1
22501068,2025-26,0.5535229472879879,0.6588235294117647,1.45,2.8,1
22501070,2025-26,0.5717125596178764,0.9202453987730062,1.04,12.0,1
22501075,2025-26,0.5939666230625391,0.9128630705394192,1.05,11.0,1
22501071,2025-26,0.648502915719831,0.7331975560081466,1.31,3.6,1
22501069,2025-26,0.6092302055516066,0.15311653116531165,6.25,1.13,0
22501067,2025-26,0.6187721940524665,0.7188160676532769,1.33,3.4,1
22501074,2025-26,0.5693538706194187,0.7720588235294118,1.24,4.2,0
22501072,2025-26,0.545623093552864,0.9238728750923872,1.03,12.5,1
22501073,2025-26,0.606005838169771,0.8587786259541985,1.11,6.75,1
22501066,2025-26,0.5910841031523313,0.21708185053380782,4.4,1.22,0
22501064,2025-26,0.5155679992412007,0.6588235294117647,1.45,2.8,1
22501063,2025-26,0.5861310099679903,0.5,1.91,1.91,1
22501065,2025-26,0.6064186025450597,0.8963178294573644,1.07,9.25,1
22501061,2025-26,0.6353211487586412,0.7983193277310925,1.2,4.75,1
22501056,2025-26,0.5914620991432732,0.11575562700964631,8.25,1.08,0
22501062,2025-26,0.5667403808400528,0.609452736318408,1.57,2.45,1
22501057,2025-26,0.586060835032502,0.6109725685785536,1.56,2.45,0
22501053,2025-26,0.6043408488608194,0.7112068965517242,1.34,3.3,1
22501055,2025-26,0.4682803351205743,0.6015037593984962,1.59,2.4,0
22501054,2025-26,0.612563866939463,0.4230769230769231,2.25,1.65,1
22501059,2025-26,0.5096509918830157,0.88008800880088,1.09,8.0,1
22501052,2025-26,0.6131528547965918,0.15966386554621848,6.0,1.14,0
22501060,2025-26,0.5712923242387494,0.8177570093457944,1.17,5.25,1
22501058,2025-26,0.5612086977770959,0.47780678851174935,2.0,1.83,1
22501051,2025-26,0.6081815318873376,0.5633074935400517,1.69,2.18,0
22501047,2025-26,0.6062848170907001,0.8963178294573644,1.07,9.25,1
22501049,2025-26,0.6333797410551082,0.7720588235294118,1.24,4.2,1
22501048,2025-26,0.5712068873825172,0.7619047619047619,1.25,4.0,1
22501050,2025-26,0.6056678663003408,0.34117647058823525,2.8,1.45,0
22501037,2025-26,0.5850387678251135,0.8468834688346885,1.13,6.25,1
22501045,2025-26,0.6043250508554934,0.8631319358816276,1.11,7.0,1
22501046,2025-26,0.6137662066201234,0.8403361344537815,1.14,6.0,1
22501041,2025-26,0.6156571947866877,0.3356643356643357,2.85,1.44,0
22501040,2025-26,0.568659818993762,0.1089613034623218,8.75,1.07,0
22501043,2025-26,0.6755171888806334,0.15311653116531165,6.25,1.13,0
22501042,2025-26,0.5660499991219473,0.2456479690522244,3.9,1.27,1
22501044,2025-26,0.6238714078146793,0.45312500000000006,2.1,1.74,0
22501038,2025-26,0.6388031050699456,0.46335078534031415,2.05,1.77,1
22501039,2025-26,0.5812545456111025,0.8468834688346885,1.13,6.25,0
22501034,2025-26,0.651171084316345,0.9265858873841768,1.03,13.0,1
22501036,2025-26,0.5468108045029245,0.47780678851174935,2.0,1.83,1
22501032,2025-26,0.5798597180589155,0.7465618860510805,1.29,3.8,1
22501035,2025-26,0.6261119189656276,0.7741347905282332,1.24,4.25,0
22501033,2025-26,0.5761486641629053,0.6188118811881188,1.54,2.5,1
22501023,2025-26,0.6483400284283111,0.88008800880088,1.09,8.0,1
22501022,2025-26,0.5180267977847519,0.054565099945975144,17.5,1.01,0
22501026,2025-26,0.5450368078803506,0.7590132827324478,1.27,4.0,1
22501028,2025-26,0.5798650390503459,0.9128630705394192,1.05,11.0,1
22501030,2025-26,0.5058575792369276,0.2982456140350877,3.2,1.36,0
22501029,2025-26,0.6466277830296107,0.2887931034482759,3.3,1.34,0
22501025,2025-26,0.5949465508875338,0.35406698564593303,2.7,1.48,0
22501031,2025-26,0.6311288401393849,0.8177570093457944,1.17,5.25,0
22501027,2025-26,0.5221105566478955,0.546875,1.74,2.1,1
22501024,2025-26,0.6095634750163849,0.42602040816326525,2.25,1.67,0
22501018,2025-26,0.610673176507349,0.6015037593984962,1.59,2.4,1
22501017,2025-26,0.49660402738591697,0.6818181818181819,1.4,3.0,1
22501021,2025-26,0.5610341369556697,0.6818181818181819,1.4,3.0,1
22501019,2025-26,0.534148229421989,0.1368680641183724,7.0,1.11,0
22501020,2025-26,0.5494479495658505,0.5569948186528497,1.71,2.15,0
22501016,2025-26,0.5911244884267213,0.07975460122699388,12.0,1.04,0
22501014,2025-26,0.5406557638960006,0.3704600484261501,2.6,1.53,1
22501009,2025-26,0.5332579234144645,0.1127348643006263,8.5,1.08,0
22501015,2025-26,0.537962010225299,0.39054726368159204,2.45,1.57,0
22501008,2025-26,0.593126318281646,0.609452736318408,1.57,2.45,1
22501010,2025-26,0.6558853173027018,0.5569948186528497,1.71,2.15,0
22501012,2025-26,0.6079453134479917,0.5221932114882506,1.83,2.0,1
22501011,2025-26,0.5307619872886745,0.15311653116531165,6.25,1.13,0
22501013,2025-26,0.5517300737369729,0.7720588235294118,1.24,4.2,1
22501004,2025-26,0.48005299931193357,0.8333333333333334,1.15,5.75,1
22501002,2025-26,0.5572053903309137,0.28118393234672306,3.4,1.33,0
22501000,2025-26,0.6105083133583584,0.07088781830695112,13.5,1.03,0
22500999,2025-26,0.5691006754583345,0.8258258258258259,1.16,5.5,1
22501006,2025-26,0.6113472115331797,0.2456479690522244,3.9,1.27,0
22501005,2025-26,0.6049918059878043,0.5324675324675325,1.8,2.05,1
22501001,2025-26,0.5210601674394747,0.20826161790017214,4.6,1.21,0
22501007,2025-26,0.6042986209886461,0.5221932114882506,1.83,2.0,0
22500651,2025-26,0.630334985560401,0.625,1.53,2.55,1
22500991,2025-26,0.5936327374526957,0.6015037593984962,1.59,2.4,1
22500998,2025-26,0.7005003489496587,0.1664254703328509,5.76,1.15,0
22500997,2025-26,0.5524815439161904,0.88008800880088,1.09,8.0,1
22500994,2025-26,0.5262843874985674,0.8872651356993737,1.08,8.5,1
22500993,2025-26,0.44707648349939694,0.10536779324055667,9.0,1.06,0
22500996,2025-26,0.6020635229300266,0.6240786240786241,1.53,2.54,1
22500995,2025-26,0.5219795011570261,0.23364485981308414,4.1,1.25,0
22500992,2025-26,0.5044691541766736,0.21190893169877406,4.5,1.21,0
22500987,2025-26,0.6157598973380951,0.6818181818181819,1.4,3.0,1
22500985,2025-26,0.6010718910604209,0.21190893169877406,4.5,1.21,0
22500988,2025-26,0.5985218375575242,0.7096774193548387,1.35,3.3,1
22500983,2025-26,0.5785251202602142,0.5633074935400517,1.69,2.18,1
22500984,2025-26,0.6087626236052252,0.28118393234672306,3.4,1.33,0
22500986,2025-26,0.5962827669650514,0.7663551401869159,1.25,4.1,1
22500989,2025-26,0.608816556765392,0.5324675324675325,1.8,2.05,0
22500990,2025-26,0.6010681309968776,0.28118393234672306,3.4,1.33,0
22500976,2025-26,0.6226291416193862,0.7561436672967864,1.29,4.0,1
22500979,2025-26,0.49901920303087927,0.7081545064377682,1.36,3.3,1
22500978,2025-26,0.6185954682347548,0.3984962406015038,2.4,1.59,1
22500977,2025-26,0.551802714074189,0.8810572687224669,1.08,8.0,0
22500980,2025-26,0.5294923147982206,0.3181818181818182,3.0,1.4,1
22500982,2025-26,0.5087629817331527,0.546875,1.74,2.1,1
22500981,2025-26,0.5872395803646197,0.8468834688346885,1.13,6.25,1
22500970,2025-26,0.6098914475302857,0.7049891540130152,1.36,3.25,1
22500973,2025-26,0.5620827150465404,0.6643356643356644,1.44,2.85,1
22500971,2025-26,0.6315281707214229,0.9049773755656109,1.05,10.0,1
22500975,2025-26,0.4540010342371024,0.8596491228070176,1.12,6.86,0
22500969,2025-26,0.6440329017576956,0.7619047619047619,1.25,4.0,1
22500972,2025-26,0.5677036533013682,0.5904522613065327,1.63,2.35,0
22500974,2025-26,0.5774441217965088,0.4573643410852713,2.1,1.77,1
22500965,2025-26,0.5182083134270209,0.15311653116531165,6.25,1.13,0
22500961,2025-26,0.6683169915893757,0.8963178294573644,1.07,9.25,1
22500968,2025-26,0.6498594662919596,0.7983193277310925,1.2,4.75,1
22500966,2025-26,0.5953875660884994,0.3302540415704388,2.9,1.43,0
22500967,2025-26,0.5691574371450413,0.8468834688346885,1.13,6.25,1
22500962,2025-26,0.4910775094003765,0.16666666666666666,5.75,1.15,0
22500963,2025-26,0.6546123492741044,0.609452736318408,1.57,2.45,1
22500964,2025-26,0.53322297445436,0.7096774193548387,1.35,3.3,1
22500953,2025-26,0.6352727997246964,0.8631319358816276,1.11,7.0,1
22500954,2025-26,0.5410381945452329,0.2456479690522244,3.9,1.27,0
22500960,2025-26,0.5869144884904366,0.7983193277310925,1.2,4.75,1
22500956,2025-26,0.5997992818114537,0.8587786259541985,1.11,6.75,1
22501111,2025-26,0.5191342168939362,0.38902743142144636,2.45,1.56,0
22500957,2025-26,0.5778751305526241,0.6818181818181819,1.4,3.0,1
22500955,2025-26,0.5773464620688288,0.8731082654249127,1.09,7.5,1
22500958,2025-26,0.6120779920134274,0.645933014354067,1.48,2.7,0
22500959,2025-26,0.632899863366852,0.6818181818181819,1.4,3.0,1
22500950,2025-26,0.6791716438603285,0.645933014354067,1.48,2.7,1
22500952,2025-26,0.6664701482977115,0.5221932114882506,1.83,2.0,1
22500949,2025-26,0.6073513399101623,0.15311653116531165,6.25,1.13,0
22500948,2025-26,0.6132510080037952,0.5,1.91,1.91,1
22500951,2025-26,0.6273881099584518,0.15966386554621848,6.0,1.14,0
22500947,2025-26,0.5856704223389115,0.43444730077120824,2.2,1.69,1
22500937,2025-26,0.4485824862852902,0.12790697674418608,7.5,1.1,0
22500938,2025-26,0.6128696279522793,0.8872651356993737,1.08,8.5,1
22500941,2025-26,0.4752802712891974,0.45312500000000006,2.1,1.74,0
22500946,2025-26,0.5852363078285746,0.4830287206266319,1.98,1.85,1
22500940,2025-26,0.5610022071930588,0.6588235294117647,1.45,2.8,1
22500939,2025-26,0.578045119073595,0.7465618860510805,1.29,3.8,1
22500936,2025-26,0.6180700873717688,0.6501182033096927,1.48,2.75,1
22500942,2025-26,0.5740745576032604,0.5904522613065327,1.63,2.35,1
22500943,2025-26,0.5602802075750002,0.6432038834951456,1.47,2.65,0
22500945,2025-26,0.6870633003049157,0.5904522613065327,1.63,2.35,1
22500944,2025-26,0.6165115396641151,0.4230769230769231,2.25,1.65,0
22500931,2025-26,0.5139611914030323,0.7983193277310925,1.2,4.75,1
22500932,2025-26,0.6338279475190878,0.4895287958115184,1.95,1.87,1
22500935,2025-26,0.646006752838898,0.45312500000000006,2.1,1.74,1
22500933,2025-26,0.6162080776315814,0.7096774193548387,1.35,3.3,1
22500934,2025-26,0.6250437771075119,0.28118393234672306,3.4,1.33,1
22500926,2025-26,0.5184205630898168,0.40954773869346733,2.35,1.63,0
22500924,2025-26,0.5905986869987566,0.7741347905282332,1.24,4.25,1
22500927,2025-26,0.601852861512765,0.645933014354067,1.48,2.7,1
22500925,2025-26,0.586761294207681,0.7829181494661922,1.22,4.4,1
22500929,2025-26,0.594220880644284,0.7543520309477756,1.27,3.9,1
22500930,2025-26,0.6341376686743074,0.4230769230769231,2.25,1.65,1
22500922,2025-26,0.5634901001757686,0.4065656565656566,2.35,1.61,1
22500928,2025-26,0.6188870231390978,0.375,2.55,1.53,1
22500923,2025-26,0.6345034582536977,0.47780678851174935,2.0,1.83,1
22500921,2025-26,0.5596479265771667,0.5,1.91,1.91,0
22500915,2025-26,0.5210560487658128,0.7081545064377682,1.36,3.3,0
22500919,2025-26,0.5914660273890106,0.7829181494661922,1.22,4.4,1
22500917,2025-26,0.5837509235920165,0.625,1.53,2.55,1
22500920,2025-26,0.6034085799149218,0.8587786259541985,1.11,6.75,1
22500918,2025-26,0.5971655217098014,0.2982456140350877,3.2,1.36,0
22500916,2025-26,0.5674834665467448,0.8468834688346885,1.13,6.25,0
22500911,2025-26,0.5175337160319402,0.5221932114882506,1.83,2.0,0
22500908,2025-26,0.6446911751448603,0.872093023255814,1.1,7.5,1
22500914,2025-26,0.500477615908178,0.8177570093457944,1.17,5.25,1
22500909,2025-26,0.6334106100315219,0.6818181818181819,1.4,3.0,0
22500910,2025-26,0.47216023348708974,0.7065217391304348,1.35,3.25,1
22500913,2025-26,0.5173142742249547,0.7188160676532769,1.33,3.4,1
22500912,2025-26,0.6372680544806147,0.6643356643356644,1.44,2.85,1
22500901,2025-26,0.5676772487957917,0.8587786259541985,1.11,6.75,1
22500904,2025-26,0.5413860710053439,0.576923076923077,1.65,2.25,1
22500907,2025-26,0.6742019142911093,0.38118811881188114,2.5,1.54,0
22500900,2025-26,0.6432220355632087,0.5655526992287918,1.69,2.2,0
22500903,2025-26,0.5567915423158817,0.6735159817351598,1.43,2.95,1
22500906,2025-26,0.5694517212269388,0.625,1.53,2.55,1
22500902,2025-26,0.546711641677962,0.7331975560081466,1.31,3.6,0
22500905,2025-26,0.6605179858146625,0.8090614886731392,1.18,5.0,0
22500899,2025-26,0.5993943193618091,0.7465618860510805,1.29,3.8,1
22500894,2025-26,0.6849851198719588,0.6643356643356644,1.44,2.85,0
22500898,2025-26,0.6463439707376005,0.8335745296671491,1.15,5.76,1
22500897,2025-26,0.5394177572462283,0.5,1.91,1.91,0
22500896,2025-26,0.449954341016427,0.3181818181818182,3.0,1.4,0
22500895,2025-26,0.5432343753612259,0.7741347905282332,1.24,4.25,1
22500893,2025-26,0.5481377506126729,0.3984962406015038,2.4,1.59,0
22500888,2025-26,0.6163943043552478,0.3356643356643357,2.85,1.44,0
22500883,2025-26,0.5512383433616547,0.8090614886731392,1.18,5.0,1
22500886,2025-26,0.6011208124386558,0.8519003931847969,1.13,6.5,1
22500885,2025-26,0.653690615296607,0.8872651356993737,1.08,8.5,1
22500887,2025-26,0.5795799868465712,0.4675324675324676,2.05,1.8,0
22500892,2025-26,0.5936834517787147,0.20826161790017214,4.6,1.21,0
22500891,2025-26,0.5842860300453563,0.7829181494661922,1.22,4.4,1
22500889,2025-26,0.6044604164358943,0.20168067226890757,4.75,1.2,0
22500890,2025-26,0.6064171782408764,0.872093023255814,1.1,7.5,1
22500884,2025-26,0.5507355968543342,0.47780678851174935,2.0,1.83,1
22500880,2025-26,0.5923582508811489,0.28118393234672306,3.4,1.33,0
22500882,2025-26,0.6257203063534106,0.47780678851174935,2.0,1.83,0
22500879,2025-26,0.5801427404420739,0.11575562700964631,8.25,1.08,0
22500881,2025-26,0.6577780664790064,0.1741741741741742,5.5,1.16,0
22500873,2025-26,0.701919603899764,0.6735159817351598,1.43,2.95,1
22500868,2025-26,0.6092912460632153,0.46335078534031415,2.05,1.77,1
